order_id,user_id,order_created_at,total_amount,payment_method,status,branch
ord_2715,user_759,2024-11-10T07:24:44,261000.0,vnpay,pending,Quận JohnThị xã 
ord_2716,user_617,2025-08-17T10:20:34,845000.0,momo,returned,Quận JanePhường
ord_2717,user_609,16/07/2024 06:52:39,845000.0,cash,completed,Thị xã JohnHuyện
ord_2718,user_57,2024-11-17T07:06:41,261000.0,vnpay,completed,Huyện JohnThành phố
ord_2719,user_521,10/06/2024 17:34:06,876000.0,card,completed,JaneQuận
ord_2720,user_781,09-24-2024 01:03:59,553000.0,vnpay,completed,JohnQuận
ord_2721,user_926,03-28-2025 07:56:18,709000.0,cash,completed,Thành phố JohnHuyện 
ord_2722,user_222,2024-10-30T06:37:07,261000.0,cash,completed,Thị xã JohnPhường 
ord_2723,user_450,07-04-2025 01:58:43,261000.0,cash,returned,JanePhường 
ord_2724,user_291,2025-06-10T23:56:24,292000.0,cash,completed,JaneQuận
ord_2725,user_606,2024-05-16T05:34:02,845000.0,card,completed,JohnHuyện
ord_2726,user_814,22/03/2025 23:20:42,1048000.0,cash,completed,JohnPhường 
ord_2727,user_257,2024-03-22T22:37:41,814000.0,momo,completed,JaneHuyện
ord_2728,user_995,2024-03-25T11:59:01,553000.0,cash,completed,Huyện JaneHuyện
ord_2729,user_670,2024-09-14T19:51:36,814000.0,vnpay,cancelled,JaneQuận
ord_2730,user_56,01-17-2025 15:24:00,553000.0,card,completed,JaneThị xã
ord_2731,user_138,2025-08-28T18:47:20,261000.0,vnpay,completed,JohnThành phố
ord_2732,user_410,28/03/2025 05:00:16,1267000.0,cash,completed,JaneThị xã 
ord_2733,user_408,2024-01-07T22:17:39,553000.0,cash,completed,JohnThành phố
ord_2734,user_857,05-19-2024 12:10:22,522000.0,momo,completed,JaneQuận
ord_2735,user_825,08-27-2024 02:47:54,1106000.0,cash,cancelled,Quận JohnThành phố
ord_2736,user_992,2024-07-15T02:43:33,261000.0,cash,completed,JaneThành phố
ord_2737,user_157,2024-09-18T16:40:36,783000.0,card,completed,Thị xã JaneXã
ord_2738,user_824,28/02/2025 12:34:16,1106000.0,cash,completed,JohnThành phố
ord_2739,user_424,01-07-2025 02:57:54,522000.0,vnpay,completed,JaneQuận 
ord_2740,user_372,2025-09-06T06:50:24,709000.0,card,completed,JanePhường
ord_2741,user_866,04-09-2024 16:21:21,496000.0,cash,completed,JohnXã
ord_2742,user_272,2025-01-04T05:47:06,522000.0,cash,returned,JohnThành phố
ord_2743,user_747,04-06-2024 16:22:24,234000.0,card,completed,JohnThị xã
ord_2744,user_390,06-11-2025 21:43:59,783000.0,cash,completed,JaneXã
ord_2745,user_251,02-22-2025 09:02:03,801000.0,card,completed,Thị xã JaneQuận
ord_2746,user_757,05-15-2024 15:09:43,292000.0,card,completed,Thị xã JohnQuận
ord_2747,user_491,09-30-2024 02:15:39,892000.0,vnpay,completed,Quận JaneXã 
ord_2748,user_702,2024-01-11T21:56:01,292000.0,vnpay,completed,Thành phố JohnPhường
ord_2749,user_235,02-12-2025 14:07:57,25000.0,card,completed,JohnPhường 
ord_2750,user_784,2025-08-16T20:58:16,261000.0,cash,completed,JohnThị xã 
ord_2751,user_190,01-25-2025 23:12:28,261000.0,momo,cancelled,Thị xã JohnThành phố 
ord_2752,user_534,23/03/2024 11:25:44,522000.0,card,completed,Thành phố JanePhường 
ord_2753,user_922,30/10/2024 08:30:15,522000.0,vnpay,completed,JaneThành phố
ord_2754,user_785,02-17-2025 00:42:43,292000.0,card,completed,Thành phố JaneThị xã
ord_2755,user_484,2024-01-23T22:45:33,1137000.0,vnpay,completed,JaneHuyện
ord_2756,user_538,11-05-2024 03:16:50,1737000.0,momo,completed,JohnXã
ord_2757,user_33,2025-06-10T19:10:06,584000.0,card,completed,Huyện JaneHuyện
ord_2758,user_167,2025-03-08T13:01:33,631000.0,cash,completed,Quận JanePhường
ord_2759,user_169,2024-09-24T08:36:46,923000.0,cash,completed,JaneXã
ord_2760,user_898,2025-03-31T03:00:17,876000.0,vnpay,cancelled,Huyện JaneThành phố
ord_2761,user_9,06/09/2024 12:31:28,584000.0,vnpay,completed,JaneHuyện
ord_2762,user_446,07/09/2025 00:25:27,759000.0,momo,completed,JaneThành phố 
ord_2763,user_61,03-04-2024 16:28:28,631000.0,vnpay,returned,Thành phố JohnXã 
ord_2764,user_460,06-08-2025 11:10:02,814000.0,momo,completed,JaneThành phố 
ord_2765,user_870,2024-02-29T10:05:28,584000.0,cash,completed,JaneQuận
ord_2766,user_877,16/06/2025 06:00:57,584000.0,card,completed,Huyện JohnPhường
ord_2767,user_972,2024-01-30T00:56:31,553000.0,cash,cancelled,JohnQuận
ord_2768,user_827,05-06-2025 10:52:05,261000.0,momo,cancelled,Quận JohnXã
ord_2769,user_634,06-09-2025 09:27:46,292000.0,cash,completed,JohnThị xã 
ord_2770,user_858,09-04-2024 00:30:13,553000.0,momo,completed,JohnThành phố
ord_2771,user_765,2024-10-24T16:23:26,845000.0,card,cancelled,JaneQuận
ord_2772,user_898,13/11/2024 20:58:50,954000.0,momo,completed,JohnThành phố
ord_2773,user_37,2024-07-02T16:46:23,292000.0,momo,completed,JaneThành phố
ord_2774,user_584,03-20-2024 21:53:56,1106000.0,momo,completed,JohnXã
ord_2775,user_738,2024-01-16T15:32:16,553000.0,momo,completed,Huyện JohnThành phố
ord_2776,user_574,08-28-2025 07:27:58,292000.0,card,cancelled,JohnQuận
ord_2777,user_547,06-07-2024 21:09:58,261000.0,vnpay,completed,Thị xã JaneQuận
ord_2778,user_514,2025-04-13T07:36:11,261000.0,momo,pending,JohnQuận
ord_2779,user_862,08-19-2024 20:12:21,584000.0,cash,completed,Huyện JohnXã
ord_2780,user_686,25/11/2024 17:19:34,631000.0,vnpay,completed,Quận JohnXã
ord_2781,user_911,07-15-2024 11:38:16,553000.0,cash,completed,Thị xã JaneXã
ord_2782,user_606,12-18-2024 06:17:55,1137000.0,card,completed,Huyện JaneThị xã
ord_2783,user_865,04-27-2025 05:52:24,522000.0,card,completed,JanePhường
ord_2784,user_494,10-12-2024 00:06:05,292000.0,momo,cancelled,Huyện JanePhường
ord_2785,user_267,14/09/2025 12:24:10,1075000.0,card,pending,JohnXã
ord_2786,user_371,26/02/2025 16:56:02,1137000.0,,completed,JohnHuyện
ord_2787,user_4,07-07-2024 00:11:40,522000.0,vnpay,completed,Huyện JaneHuyện
ord_2788,user_219,08-09-2024 02:08:04,261000.0,card,completed,Huyện JaneThị xã
ord_2789,user_223,07-21-2024 17:43:41,584000.0,momo,cancelled,JohnQuận
ord_2790,user_411,04/05/2025 22:20:29,923000.0,vnpay,completed,Quận JanePhường
ord_2791,user_207,04-02-2024 00:28:25,261000.0,momo,completed,JaneXã
ord_2792,user_518,05/12/2024 06:14:37,845000.0,cash,completed,JohnXã 
ord_2793,user_317,29/05/2024 17:28:32,845000.0,vnpay,completed,Huyện JaneXã 
ord_2794,user_196,2025-09-22T15:25:33,553000.0,cash,completed,Huyện JohnPhường
ord_2795,user_131,06/05/2025 07:33:14,584000.0,vnpay,completed,JohnThành phố 
ord_2796,user_306,2025-01-07T22:30:40,1473000.0,momo,completed,Huyện JohnXã
ord_2797,user_782,03-25-2024 14:15:50,584000.0,momo,completed,JohnThành phố
ord_2798,user_911,2024-09-17T01:08:32,1164000.0,momo,cancelled,Huyện JohnQuận 
ord_2799,user_56,18/02/2025 13:32:00,1106000.0,vnpay,completed,Huyện JohnThành phố
ord_2800,user_996,2025-08-26T12:00:51,1106000.0,card,completed,JohnHuyện
ord_2801,user_909,2025-09-20T06:20:20,522000.0,cash,pending,JaneHuyện
ord_2802,user_932,2024-09-27T01:44:11,292000.0,cash,completed,JohnThành phố
ord_2803,user_627,07-01-2024 02:29:49,261000.0,cash,completed,JohnXã
ord_2804,user_745,01-19-2024 01:40:31,876000.0,vnpay,completed,JaneHuyện
ord_2805,user_734,2024-07-20T08:25:38,814000.0,card,completed,JohnThị xã
ord_2806,user_546,05/06/2024 04:13:16,1523000.0,momo,completed,JohnThành phố
ord_2807,user_602,09/04/2025 19:53:06,292000.0,cash,completed,JohnThành phố
ord_2808,user_359,02/07/2025 20:37:40,584000.0,card,completed,JohnThành phố
ord_2809,user_835,2025-03-30T07:26:32,261000.0,cash,cancelled,JohnThành phố
ord_2810,user_240,27/11/2024 14:55:53,553000.0,momo,completed,Quận JohnThị xã
ord_2811,user_525,02/07/2024 08:34:31,292000.0,momo,completed,JaneXã 
ord_2812,user_296,2024-05-17T19:11:14,292000.0,cash,completed,JohnThị xã
ord_2813,user_347,01-04-2025 22:20:26,292000.0,vnpay,completed,JaneThị xã
ord_2814,user_511,29/06/2025 03:17:01,584000.0,cash,completed,Thành phố JohnQuận
ord_2815,user_395,2024-01-31T05:19:38,553000.0,cash,cancelled,JohnXã 
ord_2816,user_719,2024-01-31T18:06:44,292000.0,vnpay,completed,Huyện JaneThị xã 
ord_2817,user_315,2024-07-01T04:57:37,584000.0,card,completed,JaneHuyện
ord_2818,user_88,2024-10-11T20:21:39,292000.0,card,completed,JaneXã
ord_2819,user_47,2024-06-10T19:12:18,261000.0,vnpay,completed,Thành phố JohnXã
ord_2820,user_3,11-19-2024 04:11:28,1075000.0,momo,completed,JaneThị xã
ord_2821,user_194,2025-08-16T18:56:48,584000.0,vnpay,completed,JohnXã
ord_2822,user_208,09-21-2024 06:05:11,261000.0,card,completed,JaneXã 
ord_2823,user_667,23/04/2024 02:50:10,584000.0,vnpay,completed,Thành phố JaneThị xã 
ord_2824,user_223,2025-09-11T14:28:59,78000.0,cash,completed,JohnThị xã
ord_2825,user_83,06-07-2024 07:16:29,261000.0,cash,completed,Thành phố JohnQuận
ord_2826,user_450,04-27-2025 07:58:43,261000.0,vnpay,completed,Thành phố JohnPhường
ord_2827,user_506,2025-03-02T05:56:35,584000.0,cash,pending,JohnPhường
ord_2828,user_721,2025-06-05T15:37:48,292000.0,momo,completed,JaneThành phố 
ord_2829,user_516,04/02/2025 13:47:44,1106000.0,momo,completed,JaneThị xã
ord_2830,user_171,2025-01-23T07:03:15,261000.0,cash,completed,JaneHuyện
ord_2831,user_579,04-12-2024 11:57:45,783000.0,momo,completed,Thị xã JaneThành phố
ord_2832,user_474,2024-09-05T18:32:03,1106000.0,vnpay,completed,JohnThành phố 
ord_2833,user_896,2025-03-19T11:48:18,292000.0,card,completed,Thị xã JaneXã
ord_2834,user_786,2025-04-21T18:47:02,584000.0,momo,completed,Thị xã JaneXã
ord_2835,user_297,06/07/2025 13:28:16,292000.0,vnpay,cancelled,Huyện JaneThị xã
ord_2836,user_7,05-29-2025 05:49:13,553000.0,vnpay,completed,Quận JaneQuận
ord_2837,user_193,05-09-2024 22:47:51,292000.0,vnpay,completed,Thành phố JaneHuyện
ord_2838,user_9,19/03/2024 10:19:42,876000.0,cash,pending,Thành phố JaneHuyện
ord_2839,user_72,2024-08-11T18:55:55,292000.0,momo,completed,Thành phố JohnThành phố
ord_2840,user_273,08/01/2025 12:37:27,814000.0,vnpay,completed,JohnXã
ord_2841,user_285,09-25-2025 13:03:32,261000.0,vnpay,completed,Thành phố JaneXã 
ord_2842,user_444,2024-12-15T09:39:57,814000.0,vnpay,completed,Quận JohnHuyện
ord_2843,user_327,2024-03-17T09:39:38,814000.0,card,completed,JohnXã
ord_2844,user_327,07-25-2025 18:57:33,584000.0,momo,completed,Huyện JohnPhường
ord_2845,user_544,05-29-2025 03:43:43,292000.0,card,returned,Thị xã JohnPhường
ord_2846,user_300,06-27-2024 11:11:22,1075000.0,cash,completed,Huyện JanePhường
ord_2847,user_787,09-26-2025 11:18:49,522000.0,card,completed,Huyện JanePhường 
ord_2848,user_991,21/05/2024 19:02:45,292000.0,card,completed,JaneQuận
ord_2849,user_541,03-03-2024 05:21:17,728000.0,card,completed,Huyện JaneXã
ord_2850,user_355,2024-11-20T12:51:40,292000.0,cash,completed,JaneHuyện
ord_2851,user_253,2024-06-06T17:59:59,261000.0,momo,pending,JaneHuyện
ord_2852,user_171,09-26-2025 11:00:13,292000.0,card,completed,JaneThành phố 
ord_2853,user_545,20/02/2024 06:10:31,261000.0,momo,completed,Thị xã JaneThị xã
ord_2854,user_57,16/05/2024 11:51:22,496000.0,card,completed,Thị xã JohnPhường 
ord_2855,user_890,07-24-2024 09:13:54,261000.0,momo,completed,JaneXã 
ord_2856,user_931,2025-05-08T12:09:46,697000.0,cash,completed,JohnThành phố 
ord_2857,user_191,20/03/2024 16:59:03,845000.0,vnpay,completed,JaneThành phố 
ord_2858,user_262,02-06-2025 20:03:54,1398000.0,momo,completed,JaneThành phố
ord_2859,user_605,2025-09-06T07:27:45,522000.0,cash,completed,Quận JaneThành phố
ord_2860,user_743,05-24-2025 19:13:38,553000.0,card,completed,JohnThị xã
ord_2861,user_497,2025-08-31T14:08:03,553000.0,momo,completed,JaneThị xã
ord_2862,user_42,27/07/2025 20:19:29,1312000.0,vnpay,completed,JaneQuận
ord_2863,user_679,02-25-2025 19:00:03,292000.0,vnpay,completed,Thành phố JaneXã
ord_2864,user_572,12-30-2024 03:40:13,1075000.0,cash,completed,JaneThành phố
ord_2865,user_133,09-05-2024 10:28:51,845000.0,vnpay,cancelled,Thị xã JohnQuận
ord_2866,user_594,2025-08-18T09:12:40,814000.0,momo,pending,Thị xã JohnQuận
ord_2867,user_493,2025-02-02T19:25:58,553000.0,momo,returned,Thành phố JanePhường
ord_2868,user_930,2024-01-19T18:55:46,553000.0,card,completed,Thị xã JohnPhường 
ord_2869,user_204,2024-05-14T11:06:56,261000.0,vnpay,completed,Thành phố JohnHuyện 
ord_2870,user_219,10-26-2024 06:38:33,292000.0,cash,completed,Thành phố JanePhường
ord_2871,user_351,10-02-2024 13:26:53,292000.0,vnpay,completed,JohnQuận
ord_2872,user_992,27/03/2024 07:33:18,1093000.0,card,completed,Thị xã JaneThành phố 
ord_2873,user_270,11-18-2024 23:38:12,261000.0,card,completed,Quận JohnThị xã
ord_2874,user_651,05-24-2025 06:16:10,261000.0,vnpay,completed,JaneQuận
ord_2875,user_502,15/03/2025 08:02:47,584000.0,vnpay,pending,Huyện JaneThị xã
ord_2876,user_846,16/11/2024 04:01:03,292000.0,vnpay,completed,Huyện JaneQuận
ord_2877,user_747,03-29-2024 17:07:15,553000.0,momo,completed,Huyện JohnThành phố
ord_2878,user_536,2024-04-08T00:51:10,876000.0,cash,completed,JohnXã
ord_2879,user_855,29/09/2025 00:14:04,584000.0,cash,completed,JohnThị xã 
ord_2880,user_166,10-12-2024 01:46:05,584000.0,momo,completed,JaneThị xã
ord_2881,user_986,2025-05-24T14:34:31,876000.0,cash,completed,JohnPhường
ord_2882,user_291,2024-07-11T04:14:18,292000.0,momo,pending,JaneXã
ord_2883,user_616,08-17-2024 17:21:35,1398000.0,vnpay,completed,Thị xã JohnXã
ord_2884,user_691,16/02/2024 14:38:09,783000.0,momo,completed,JohnThị xã
ord_2885,user_402,23/08/2025 10:23:24,522000.0,cash,completed,Quận JaneQuận
ord_2886,user_103,01-01-2025 08:05:46,522000.0,vnpay,completed,JaneHuyện
ord_2887,user_652,04/05/2025 05:11:43,0.0,cash,completed,JohnPhường
ord_2888,user_81,2025-04-11T04:53:35,783000.0,,completed,JohnHuyện
ord_2889,user_322,09-11-2025 08:19:15,292000.0,card,completed,JohnThị xã 
ord_2890,user_473,2025-05-19T13:20:46,448000.0,card,completed,Thị xã JohnHuyện
ord_2891,user_310,13/04/2024 14:50:39,261000.0,momo,completed,JaneThành phố 
ord_2892,user_910,04/01/2025 02:09:27,261000.0,cash,returned,JohnThị xã
ord_2893,user_946,02-28-2024 09:13:00,292000.0,card,completed,Thị xã JohnThị xã
ord_2894,user_390,2024-06-06T12:20:38,709000.0,vnpay,completed,Thị xã JaneThành phố
ord_2895,user_844,09/12/2024 15:45:19,292000.0,card,completed,Thành phố JaneXã
ord_2896,user_200,13/05/2024 20:16:29,814000.0,momo,completed,Quận JaneThành phố
ord_2897,user_899,11-07-2024 08:46:40,584000.0,momo,completed,JaneXã
ord_2898,user_850,2025-07-31T20:43:53,740000.0,cash,completed,Thị xã JaneThành phố 
ord_2899,user_53,2024-03-27T06:39:14,814000.0,card,completed,Thành phố JohnXã
ord_2900,user_264,19/11/2024 19:58:07,584000.0,momo,completed,Quận JaneQuận
ord_2901,user_278,17/05/2024 08:48:21,814000.0,card,completed,Thành phố JohnHuyện
ord_2902,user_473,2025-05-25T21:45:39,261000.0,momo,completed,JaneHuyện
ord_2903,user_471,02/07/2025 11:09:18,1129000.0,momo,completed,Quận JanePhường
ord_2904,user_195,24/05/2024 04:43:17,876000.0,momo,pending,Thành phố JohnQuận 
ord_2905,user_860,04-02-2024 01:22:32,261000.0,cash,completed,JaneThị xã 
ord_2906,user_338,01-25-2024 21:45:20,1367000.0,cash,completed,Thị xã JohnThành phố
ord_2907,user_124,09-02-2024 02:09:59,814000.0,vnpay,completed,JaneXã
ord_2908,user_415,2024-12-12T12:45:19,814000.0,momo,completed,JohnThị xã
ord_2909,user_211,09-24-2025 23:53:28,522000.0,vnpay,completed,Quận JohnQuận 
ord_2910,user_761,2024-10-28T09:43:32,292000.0,cash,completed,Thành phố JaneXã
ord_2911,user_960,2024-04-02T08:03:15,845000.0,vnpay,completed,Quận JaneXã 
ord_2912,user_430,10/06/2024 08:15:30,261000.0,momo,completed,JanePhường
ord_2913,user_941,07-10-2024 16:03:40,584000.0,cash,completed,Thành phố JohnXã
ord_2914,user_54,2025-01-27T04:46:43,522000.0,cash,completed,JohnPhường
ord_2915,user_804,06-24-2024 10:28:05,783000.0,momo,pending,JohnPhường 
ord_2916,user_720,20/01/2024 14:33:32,814000.0,momo,completed,JohnHuyện
ord_2917,user_244,04-18-2025 18:10:12,1106000.0,momo,completed,Thị xã JanePhường
ord_2918,user_154,2024-09-08T07:34:21,584000.0,vnpay,completed,Huyện JohnThị xã
ord_2919,user_215,12-20-2024 13:09:48,261000.0,cash,completed,JohnPhường
ord_2920,user_842,2025-08-16T00:07:40,370000.0,vnpay,completed,Quận JohnThành phố 
ord_2921,user_577,12/04/2024 18:30:50,553000.0,card,completed,JohnPhường
ord_2922,user_137,14/09/2024 08:30:33,292000.0,card,completed,Thành phố JohnThị xã
ord_2923,user_383,11-20-2024 04:10:37,292000.0,card,completed,Huyện JanePhường
ord_2924,user_874,04-09-2024 15:14:32,292000.0,card,completed,Thị xã JohnQuận
ord_2925,user_707,06/02/2024 15:41:18,876000.0,momo,completed,JohnQuận
ord_2926,user_768,12-06-2024 20:47:33,292000.0,momo,returned,Quận JaneHuyện
ord_2927,user_219,09-16-2025 00:28:30,261000.0,momo,cancelled,JaneXã
ord_2928,user_827,09-07-2024 18:25:29,1106000.0,cash,completed,Quận JanePhường
ord_2929,user_985,11-19-2024 17:25:34,261000.0,vnpay,completed,JanePhường
ord_2930,user_885,18/11/2024 03:45:39,292000.0,cash,pending,JohnPhường
ord_2931,user_426,20/04/2024 01:47:10,1075000.0,cash,completed,JohnThị xã 
ord_2932,user_367,2024-01-10T05:50:06,522000.0,momo,completed,JohnThị xã 
ord_2933,user_342,05-28-2024 00:34:01,292000.0,card,completed,Thành phố JaneQuận
ord_2934,user_500,2024-04-30T07:59:16,522000.0,card,completed,Huyện JaneThị xã 
ord_2935,user_169,09-19-2024 09:02:29,261000.0,momo,completed,Huyện JaneThị xã
ord_2936,user_979,2024-06-28T01:43:31,261000.0,vnpay,cancelled,Quận JaneQuận
ord_2937,user_970,26/03/2025 06:34:33,1106000.0,momo,completed,Thành phố JaneHuyện
ord_2938,user_524,10-04-2024 22:46:26,553000.0,cash,completed,Quận JohnThị xã 
ord_2939,user_630,2025-07-08T07:06:40,292000.0,momo,completed,JohnPhường
ord_2940,user_807,06-30-2024 20:08:52,292000.0,cash,completed,Thị xã JohnHuyện
ord_2941,user_617,2024-08-27T19:06:51,292000.0,card,completed,Quận JaneXã 
ord_2942,user_453,2025-06-08T01:33:15,292000.0,momo,completed,JanePhường
ord_2943,user_417,07-31-2025 12:33:26,584000.0,momo,completed,Thành phố JanePhường
ord_2944,user_572,11-13-2024 10:42:49,292000.0,momo,completed,Huyện JohnThành phố
ord_2945,user_712,06-11-2024 15:24:14,783000.0,momo,completed,JohnThị xã 
ord_2946,user_220,08/05/2024 11:54:02,292000.0,cash,completed,JohnPhường
ord_2947,user_509,2025-04-04T10:20:03,292000.0,momo,completed,Thị xã JohnThành phố
ord_2948,user_679,2025-06-16T20:42:36,292000.0,vnpay,pending,JaneXã
ord_2949,user_752,07-16-2024 07:27:13,82000.0,vnpay,completed,JohnHuyện
ord_2950,user_866,08-11-2024 03:25:20,584000.0,vnpay,completed,JaneXã
ord_2951,user_863,12/01/2025 21:28:49,261000.0,momo,pending,Huyện JohnThị xã
ord_2952,user_542,28/12/2024 07:16:31,1137000.0,card,completed,JohnQuận
ord_2953,user_637,13/10/2024 19:31:51,1398000.0,cash,completed,Thành phố JaneQuận
ord_2954,user_921,14/04/2025 00:05:39,261000.0,cash,completed,Huyện JaneHuyện
ord_2955,user_96,17/11/2024 23:09:22,553000.0,cash,completed,JaneQuận
ord_2956,user_632,01/05/2025 18:43:58,1106000.0,momo,completed,JohnPhường
ord_2957,user_858,07-13-2024 23:09:37,1106000.0,cash,completed,JaneThành phố
ord_2958,user_123,10-22-2024 04:52:26,1106000.0,cash,completed,Huyện JanePhường 
ord_2959,user_202,2024-07-22T12:39:51,292000.0,momo,completed,JaneThành phố
ord_2960,user_57,2025-03-04T13:02:52,292000.0,cash,completed,Huyện JaneThành phố 
ord_2961,user_857,03-14-2025 15:10:23,292000.0,cash,cancelled,JaneHuyện 
ord_2962,user_736,14/04/2025 11:07:23,522000.0,card,completed,JaneQuận 
ord_2963,user_470,03-30-2024 08:19:10,553000.0,cash,completed,JohnThị xã
ord_2964,user_231,06-17-2024 00:31:04,584000.0,vnpay,cancelled,Thị xã JohnThị xã
ord_2965,user_606,19/06/2024 02:19:18,292000.0,momo,returned,JohnThành phố
ord_2966,user_676,2024-12-13T06:31:59,814000.0,card,completed,Quận JohnQuận 
ord_2967,user_654,2025-08-03T05:09:38,350000.0,vnpay,pending,JohnHuyện 
ord_2968,user_841,2024-01-12T00:57:13,845000.0,vnpay,returned,Quận JaneThị xã
ord_2969,user_738,11/01/2024 03:37:53,553000.0,vnpay,completed,Thị xã JaneQuận
ord_2970,user_175,09-05-2025 06:26:50,845000.0,cash,completed,Huyện JaneXã
ord_2971,user_374,2024-11-02T11:13:44,292000.0,card,completed,Thị xã JaneQuận
ord_2972,user_890,2025-02-15T21:24:17,1106000.0,vnpay,completed,JaneThành phố 
ord_2973,user_851,2024-07-21T12:36:53,923000.0,momo,completed,Quận JanePhường 
ord_2974,user_67,2024-07-15T18:18:10,292000.0,card,completed,Quận JaneQuận
ord_2975,user_771,07-13-2024 22:43:53,1001000.0,card,pending,JaneXã
ord_2976,user_107,17/05/2024 16:55:25,292000.0,momo,completed,Huyện JanePhường
ord_2977,user_394,08-14-2025 06:14:25,814000.0,card,completed,Thành phố JohnThị xã
ord_2978,user_813,2024-05-08T07:12:43,553000.0,card,completed,Thị xã JaneHuyện
ord_2979,user_164,2024-10-12T09:01:28,261000.0,momo,completed,JohnXã
ord_2980,user_323,11-14-2024 09:51:09,783000.0,card,completed,JaneThành phố 
ord_2981,user_312,03/08/2024 12:04:14,783000.0,cash,completed,JanePhường
ord_2982,user_75,2025-02-18T19:29:21,522000.0,vnpay,completed,Quận JohnThành phố
ord_2983,user_817,2025-07-16T18:34:12,292000.0,vnpay,cancelled,Thị xã JohnPhường
ord_2984,user_68,07-25-2024 15:22:31,292000.0,cash,completed,JaneHuyện
ord_2985,user_515,05-26-2024 02:22:53,292000.0,cash,pending,JaneThành phố
ord_2986,user_210,08-14-2025 01:34:50,261000.0,card,completed,Thành phố JohnThành phố
ord_2987,user_850,01/01/2024 07:32:33,553000.0,card,completed,JohnThành phố
ord_2988,user_470,03-04-2024 20:38:36,553000.0,cash,returned,JaneThành phố
ord_2989,user_127,12-06-2024 13:21:57,261000.0,cash,completed,JanePhường
ord_2990,user_340,24/03/2024 02:14:11,292000.0,card,completed,JaneHuyện
ord_2991,user_753,12-19-2024 03:20:08,553000.0,cash,completed,Quận JanePhường
ord_2992,user_497,2024-06-01T12:07:56,553000.0,momo,completed,JaneHuyện
ord_2993,user_281,02/06/2024 18:12:04,584000.0,momo,completed,Thị xã JohnXã
ord_2994,user_802,01-11-2025 22:07:27,261000.0,vnpay,cancelled,Huyện JaneXã
ord_2995,user_978,08-11-2024 06:18:35,1075000.0,vnpay,completed,Thành phố JaneXã 
ord_2996,user_179,12/04/2025 13:28:56,845000.0,vnpay,pending,JaneThị xã
ord_2997,user_394,13/01/2024 16:17:12,1106000.0,cash,completed,JaneThành phố
ord_2998,user_224,03/08/2025 23:06:32,292000.0,card,cancelled,Thị xã JohnThị xã
ord_2999,user_273,04-24-2024 18:59:44,553000.0,cash,cancelled,Thị xã JaneThị xã
ord_3000,user_322,2025-01-19T05:11:17,261000.0,momo,completed,JohnPhường 
ord_3001,user_135,27/10/2024 21:29:06,584000.0,vnpay,completed,Quận JohnQuận
ord_3002,user_150,25/06/2024 05:59:20,261000.0,momo,returned,JohnThành phố 
ord_3003,user_718,2024-09-21T07:16:40,814000.0,vnpay,completed,Thành phố JaneThị xã
ord_3004,user_716,09-22-2025 00:33:43,876000.0,momo,completed,Thị xã JaneHuyện 
ord_3005,user_251,19/09/2025 14:02:20,1478000.0,vnpay,completed,Thị xã JaneThị xã
ord_3006,user_130,2024-03-26T21:19:11,783000.0,vnpay,cancelled,Quận JohnQuận
ord_3007,user_996,2024-12-24T18:35:57,876000.0,card,returned,Huyện JaneThị xã 
ord_3008,user_441,2024-02-11T08:32:12,522000.0,card,completed,JaneXã 
ord_3009,user_985,2025-04-22T21:00:58,522000.0,vnpay,completed,Thị xã JanePhường
ord_3010,user_814,21/06/2025 15:10:06,876000.0,card,completed,Quận JaneXã
ord_3011,user_234,04-23-2025 00:34:11,876000.0,card,cancelled,Quận JohnThành phố 
ord_3012,user_930,2024-02-05T06:58:23,876000.0,momo,completed,Thành phố JaneHuyện
ord_3013,user_705,04-02-2024 03:57:51,261000.0,vnpay,completed,Thị xã JaneThị xã
ord_3014,user_270,2025-04-03T08:48:09,522000.0,vnpay,completed,Huyện JaneHuyện
ord_3015,user_177,09/04/2024 16:14:42,1341000.0,cash,completed,Thị xã JaneHuyện
ord_3016,user_856,21/06/2025 13:18:01,292000.0,cash,completed,Thành phố JohnThị xã 
ord_3017,user_739,2025-09-16T14:26:45,1020000.0,card,completed,JohnPhường
ord_3018,user_647,04-26-2024 19:59:32,292000.0,momo,completed,JaneThị xã
ord_3019,user_741,26/05/2024 01:05:19,292000.0,card,completed,JohnPhường
ord_3020,user_90,21/01/2024 17:36:32,522000.0,momo,completed,JaneXã
ord_3021,user_241,08-14-2024 03:19:42,631000.0,vnpay,pending,Huyện JaneThị xã 
ord_3022,user_74,14/01/2025 12:38:43,261000.0,card,completed,Thị xã JanePhường
ord_3023,user_348,21/06/2025 17:00:41,522000.0,momo,cancelled,JaneThành phố
ord_3024,user_665,2025-03-07T14:36:20,728000.0,card,completed,JohnThị xã
ord_3025,user_304,04/04/2024 13:46:08,584000.0,cash,completed,JanePhường
ord_3026,user_802,2025-07-03T17:55:57,876000.0,momo,completed,Thị xã JohnThành phố
ord_3027,user_229,2024-08-13T07:51:45,584000.0,card,completed,Thành phố JohnThị xã
ord_3028,user_427,2025-01-10T12:42:12,261000.0,card,completed,JaneQuận 
ord_3029,user_901,26/01/2024 06:29:32,631000.0,momo,completed,Quận JohnQuận
ord_3030,user_535,2025-04-05T18:04:15,292000.0,cash,completed,JaneThành phố
